gdp_per_cap_percentile,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,total_tests,new_tests_smoothed,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed
3.0,2020-04-25,138073.0,8200.0,7745.718000000001,4767.0,210.0,209.86100000000002,0.0,0.0,0.0,0.0,61864.0,1350852.0,69626.0,1.9,0.0,0.0,0.0,0.0,0.0
3.0,2020-04-26,144807.0,6734.0,7931.289000000001,4935.0,168.0,202.714,0.0,0.0,0.0,0.0,68756.0,1399668.0,71360.0,1.948,0.0,0.0,0.0,0.0,0.0
3.0,2020-04-27,150480.0,5673.0,8027.144,5233.0,298.0,217.287,0.0,0.0,0.0,0.0,68274.0,1595751.0,72736.0,1.876,0.0,0.0,0.0,0.0,0.0
3.0,2020-04-28,158997.0,8517.0,8467.716,5712.0,479.0,259.144,0.0,0.0,0.0,0.0,113714.0,1729449.0,79677.0,1.9480000000000002,0.0,0.0,0.0,0.0,0.0
3.0,2020-04-29,167325.0,8328.0,8749.857,6030.0,318.0,275.86,0.0,0.0,0.0,0.0,91465.0,1484788.0,77035.0,1.9210000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-04-30,176542.0,9217.0,9096.429,6342.0,312.0,291.43100000000004,0.0,0.0,0.0,0.0,95665.0,1554859.0,83870.0,1.829,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-01,187374.0,10832.0,8214.429,6747.0,405.0,312.859,0.0,0.0,0.0,0.0,108216.0,1896945.0,88933.0,1.731,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-02,196816.0,9442.0,8391.858,7360.0,613.0,370.4309999999999,0.0,0.0,0.0,0.0,124921.0,1927222.0,96237.0,1.806,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-03,208313.0,11497.0,9072.286,7794.0,434.0,408.4309999999999,0.0,0.0,0.0,0.0,110227.0,1924576.0,101104.0,1.7839999999999998,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-04,220375.0,12062.0,9984.999999999998,8164.0,370.0,418.71599999999995,0.0,0.0,0.0,0.0,99741.0,2152176.0,105285.0,1.772,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-05,231676.0,11301.0,10382.714,8526.0,362.0,402.004,0.0,0.0,0.0,0.0,124103.0,2102585.0,110719.0,1.79,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-06,242655.0,10979.0,10761.433,8889.0,363.0,408.431,0.0,0.0,0.0,0.0,123759.0,2263274.0,115434.0,1.7910000000000001,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-07,253149.0,10494.0,10943.855,9260.0,371.0,416.859,0.0,0.0,0.0,0.0,127914.0,2541136.0,120177.0,1.7459999999999998,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-08,264470.0,11321.0,11013.713,9640.0,380.0,413.28699999999986,0.0,0.0,0.0,0.0,128934.0,2629151.0,122815.0,1.821,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-09,275997.0,11527.0,11311.572,9988.0,348.0,375.43100000000004,0.0,0.0,0.0,0.0,132389.0,2615212.0,124627.0,1.792,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-10,287729.0,11732.0,11345.146,10729.0,741.0,419.28799999999995,0.0,0.0,0.0,0.0,135332.0,2929483.0,128378.0,1.7980000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-11,298346.0,10617.0,11138.716,11021.0,292.0,408.14300000000003,0.0,0.0,0.0,0.0,106985.0,3053565.0,129670.0,1.8320000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-12,310001.0,11655.0,11189.286,11556.0,535.0,432.858,0.0,0.0,0.0,0.0,135249.0,3191962.0,130267.0,1.835,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-13,322123.0,12122.0,11352.571,11933.0,377.0,434.86,0.0,0.0,0.0,0.0,144276.0,3336238.0,132723.0,1.8540000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-14,336737.0,14614.0,11941.145,12307.0,374.0,435.285,0.0,0.0,0.0,0.0,157684.0,3493841.0,136302.0,1.9130000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-15,348632.0,11895.0,12023.143,12924.0,617.0,469.144,0.0,0.0,0.0,0.0,152972.0,3621930.0,139728.0,1.8360000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-16,363498.0,14866.0,12500.143,13404.0,480.0,488.0,0.0,0.0,0.0,0.0,149854.0,3630649.0,142062.0,1.814,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-17,377948.0,14450.0,12888.426,13894.0,490.0,452.143,0.0,0.0,0.0,0.0,146529.0,3958190.0,143524.0,1.7940000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-18,390769.0,12821.0,13203.284,14389.0,495.0,481.1449999999999,0.0,0.0,0.0,0.0,127776.0,4077023.0,146319.0,1.766,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-19,407856.0,17087.0,13979.289,14861.0,472.0,472.145,0.0,0.0,0.0,0.0,161140.0,4249167.0,149994.0,1.765,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-20,424892.0,17036.0,14681.284,15281.0,420.0,478.28700000000003,0.0,0.0,0.0,0.0,172715.0,4421730.0,154003.0,1.7959999999999998,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-21,443693.0,18801.0,15279.427,15793.0,512.0,498.0,0.0,0.0,0.0,0.0,150856.0,4087499.0,155886.0,1.7850000000000001,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-22,459664.0,15971.0,15861.717,16326.0,533.0,486.00199999999995,0.0,0.0,0.0,0.0,158210.0,4721004.0,159330.0,1.808,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-23,477413.0,17749.0,16273.574,16780.0,454.0,482.28900000000004,0.0,0.0,0.0,0.0,184927.0,4957858.0,163945.0,1.839,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-24,495507.0,18094.0,16794.142,17202.0,422.0,472.572,0.0,0.0,0.0,0.0,165112.0,5058547.0,166299.0,1.9309999999999998,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-25,511924.0,16417.0,17307.858,17745.0,543.0,479.42999999999995,0.0,0.0,0.0,0.0,141620.0,5215774.0,168449.0,2.028,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-26,529844.0,17920.0,17426.855,18257.0,512.0,485.144,0.0,0.0,0.0,0.0,148793.0,5406580.0,166897.0,2.104,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-27,551310.0,21466.0,18059.711,18924.0,667.0,520.4300000000001,0.0,0.0,0.0,0.0,181012.0,5598818.0,168153.0,2.1340000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-28,572845.0,21535.0,18450.287,19449.0,525.0,522.2859999999998,0.0,0.0,0.0,0.0,185212.0,5767937.0,170205.0,2.2079999999999993,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-29,595694.0,22849.0,19432.858,20110.0,661.0,540.571,0.0,0.0,0.0,0.0,197723.0,5927276.0,173201.0,2.2289999999999996,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-30,620503.0,24809.0,20441.433,20742.0,632.0,566.0,0.0,0.0,0.0,0.0,201120.0,6128279.0,175444.0,2.3169999999999993,0.0,0.0,0.0,0.0,0.0
3.0,2020-05-31,647789.0,27286.0,21754.569,21359.0,617.0,593.8560000000001,0.0,0.0,0.0,0.0,178660.0,5897711.0,178157.0,2.3609999999999998,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-01,670557.0,22768.0,22661.856,21946.0,587.0,600.1429999999999,0.0,0.0,0.0,0.0,159854.0,6474533.0,181538.0,2.327,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-02,698180.0,27623.0,24048.001,22646.0,700.0,626.998,0.0,0.0,0.0,0.0,211944.0,6689445.0,190538.0,2.3230000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-03,719777.0,21597.0,24066.716,23331.0,685.0,629.571,0.0,0.0,0.0,0.0,221515.0,6893459.0,196481.0,2.3489999999999998,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-04,744312.0,24535.0,24495.287,23977.0,646.0,646.8580000000001,0.0,0.0,0.0,0.0,220675.0,7131782.0,201739.0,2.385,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-05,769073.0,24761.0,24768.431,24765.0,788.0,665.0020000000001,0.0,0.0,0.0,0.0,232549.0,7364115.0,206767.0,2.5410000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-06,796900.0,27827.0,25199.572,25512.0,747.0,681.4279999999999,0.0,0.0,0.0,0.0,222549.0,7516877.0,209931.0,2.5690000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-07,823689.0,26789.0,25128.571,26197.0,685.0,691.1410000000001,0.0,0.0,0.0,0.0,222257.0,7734405.0,215505.0,2.5350000000000006,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-08,845728.0,22039.0,25024.429,26859.0,662.0,701.8570000000001,0.0,0.0,0.0,0.0,187072.0,8068078.0,218733.0,2.544,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-09,873374.0,27646.0,25027.713,27627.0,768.0,711.573,0.0,0.0,0.0,0.0,227474.0,8225390.0,220976.0,2.5979999999999994,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-10,902461.0,29087.0,26097.714,28503.0,876.0,738.8569999999999,0.0,0.0,0.0,0.0,232902.0,8531202.0,222601.0,2.6380000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-11,933346.0,30885.0,27004.856,29388.0,885.0,773.003,0.0,0.0,0.0,0.0,246410.0,8700196.0,226389.0,2.6710000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-12,954604.0,21258.0,26504.429,30121.0,733.0,765.144,0.0,0.0,0.0,0.0,248815.0,8867386.0,229219.0,2.689,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-13,987813.0,33209.0,27273.284,31016.0,895.0,786.285,0.0,0.0,0.0,0.0,242377.0,9205007.0,232559.0,2.762,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-14,1028632.0,40819.0,29277.573,32170.0,1154.0,853.2880000000002,0.0,0.0,0.0,0.0,232658.0,9044109.0,235249.0,2.86,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-15,1055005.0,26373.0,29896.713,33135.0,965.0,896.5720000000001,0.0,0.0,0.0,0.0,198517.0,9643208.0,238093.0,2.818,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-16,1084744.0,29739.0,30195.72,35788.0,2653.0,1165.861,0.0,0.0,0.0,0.0,242035.0,9890956.0,240238.0,2.7910000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-17,1115843.0,31099.0,30483.145,36741.0,953.0,1176.8579999999997,0.0,0.0,0.0,0.0,252903.0,9535756.0,245496.0,2.7880000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-18,1147325.0,31482.0,30568.427,37750.0,1009.0,1194.575,0.0,0.0,0.0,0.0,258740.0,10435077.0,249549.0,2.76,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-19,1182200.0,34875.0,32513.713,38810.0,1060.0,1241.2880000000002,0.0,0.0,0.0,0.0,281227.0,10540759.0,253980.0,2.8080000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-20,1216208.0,34008.0,32627.859,39761.0,951.0,1249.288,0.0,0.0,0.0,0.0,290915.0,10929001.0,260503.0,2.7010000000000005,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-21,1248004.0,31796.0,31338.859999999997,40797.0,1036.0,1232.431,0.0,0.0,0.0,0.0,286503.0,11210733.0,267005.0,2.619,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-22,1278152.0,30148.0,31878.142,41684.0,887.0,1221.288,0.0,0.0,0.0,0.0,242757.0,11638243.0,272152.0,2.624,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-23,1312072.0,33920.0,32475.43,42740.0,1056.0,993.1439999999999,0.0,0.0,0.0,0.0,290454.0,11824254.0,279099.0,2.6369999999999996,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-24,1346723.0,34651.0,32982.86000000001,43745.0,1005.0,1000.573,0.0,0.0,0.0,0.0,318592.0,12150387.0,286180.0,2.688,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-25,1382756.0,36033.0,33633.0,44725.0,980.0,996.427,0.0,0.0,0.0,0.0,295916.0,11854361.0,291204.0,2.7720000000000002,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-26,1419231.0,36475.0,33861.569,45789.0,1064.0,997.0020000000002,0.0,0.0,0.0,0.0,276242.0,11594673.0,296082.0,2.7650000000000006,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-27,1458707.0,39476.0,34642.71200000001,46775.0,986.0,1002.0029999999999,0.0,0.0,0.0,0.0,293830.0,12984262.0,300388.0,2.9280000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-28,1495357.0,36650.0,35336.140999999996,47649.0,874.0,978.8580000000001,0.0,0.0,0.0,0.0,319305.0,13437249.0,304964.0,2.8860000000000006,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-29,1529491.0,34134.0,35905.57,48759.0,1110.0,1010.713,0.0,0.0,0.0,0.0,264108.0,13759594.0,307860.0,2.985,0.0,0.0,0.0,0.0,0.0
3.0,2020-06-30,1566451.0,36960.0,36339.854999999996,49897.0,1138.0,1022.4299999999998,0.0,0.0,0.0,0.0,306433.0,13688846.0,310640.0,2.9800000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-01,1606064.0,39613.0,37048.71299999999,51050.0,1153.0,1043.5700000000002,0.0,0.0,0.0,0.0,327661.0,14323383.0,312354.0,2.9809999999999994,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-02,1646515.0,40451.0,37679.857,52105.0,1055.0,1054.287,0.0,0.0,0.0,0.0,328418.0,14159165.0,316692.0,2.926,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-03,1687353.0,40838.0,38303.142,53116.0,1011.0,1046.714,0.0,0.0,0.0,0.0,345477.0,14504318.0,322531.0,2.9379999999999993,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-04,1731679.0,44326.0,38996.001000000004,54377.0,1261.0,1086.0,0.0,0.0,0.0,0.0,328214.0,15073177.0,327216.0,2.876,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-05,1779437.0,47758.0,40582.856,55449.0,1072.0,1114.286,0.0,0.0,0.0,0.0,329810.0,15078460.0,332072.0,2.8680000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-06,1818845.0,39408.0,41336.286,56537.0,1088.0,1111.143,0.0,0.0,0.0,0.0,268760.0,16006424.0,334600.0,2.9040000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-07,1860284.0,41439.0,41976.14300000001,57676.0,1139.0,1111.288,0.0,0.0,0.0,0.0,348345.0,16111171.0,341444.0,2.904,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-08,1905160.0,44876.0,42728.0,58751.0,1075.0,1100.1409999999998,0.0,0.0,0.0,0.0,361168.0,16305196.0,348971.0,2.9219999999999997,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-09,1951327.0,46167.0,43544.572,59812.0,1061.0,1101.002,0.0,0.0,0.0,0.0,373526.0,17139430.0,355463.0,2.999,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-10,1997319.0,45992.0,44280.856,61056.0,1244.0,1134.284,0.0,0.0,0.0,0.0,395970.0,17535106.0,360906.0,3.416,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-11,2045424.0,48105.0,44820.712999999996,62291.0,1235.0,1130.571,0.0,0.0,0.0,0.0,398714.0,17812386.0,367458.0,3.1140000000000008,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-12,2092399.0,46975.0,44708.857,63558.0,1267.0,1158.431,0.0,0.0,0.0,0.0,386765.0,18347784.0,372548.0,3.2439999999999998,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-13,2136093.0,43694.0,45321.140000000014,64726.0,1168.0,1169.8570000000002,0.0,0.0,0.0,0.0,320951.0,18644666.0,378232.0,3.1470000000000002,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-14,2182489.0,46396.0,46029.287,65927.0,1201.0,1178.7150000000001,0.0,0.0,0.0,0.0,382470.0,18238258.0,384849.0,3.062,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-15,2234478.0,51989.0,47045.429,67129.0,1202.0,1196.8580000000002,0.0,0.0,0.0,0.0,426041.0,19491861.0,394228.0,3.0569999999999995,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-16,2288313.0,53835.0,48140.856999999996,68418.0,1289.0,1229.4289999999999,0.0,0.0,0.0,0.0,454439.0,19837969.0,404253.0,3.071999999999999,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-17,2344983.0,56670.0,49666.286,69777.0,1359.0,1245.857,0.0,0.0,0.0,0.0,464987.0,20420159.0,414368.0,2.9890000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-18,2407542.0,62559.0,51731.14499999998,71019.0,1242.0,1246.8589999999997,0.0,0.0,0.0,0.0,481388.0,20783250.0,426149.0,3.2059999999999995,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-19,2466610.0,59068.0,53458.715000000004,72362.0,1343.0,1257.716,0.0,0.0,0.0,0.0,469778.0,21399537.0,437976.0,3.173999999999999,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-20,2520419.0,53809.0,54903.715,73538.0,1176.0,1258.859,0.0,0.0,0.0,0.0,361453.0,21401700.0,444220.0,3.19,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-21,2577878.0,57459.0,56484.141,74831.0,1293.0,1272.0,0.0,0.0,0.0,0.0,456496.0,22348262.0,452129.0,3.2579999999999996,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-22,2643463.0,65585.0,58426.428,76626.0,1795.0,1356.712,0.0,0.0,0.0,0.0,495328.0,22695109.0,458705.0,3.155,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-23,2712006.0,68543.0,60527.57200000001,81744.0,5118.0,1903.7150000000001,0.0,0.0,0.0,0.0,485275.0,23291164.0,462838.0,3.0860000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-24,2782180.0,70174.0,62456.713,83128.0,1384.0,1907.2890000000002,0.0,0.0,0.0,0.0,488250.0,23668123.0,465885.0,3.19,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-25,2846859.0,64679.0,62759.57,84225.0,1097.0,1886.5740000000005,0.0,0.0,0.0,0.0,558961.0,24097823.0,476893.0,2.963,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-26,2909595.0,62736.0,63283.57499999998,85262.0,1037.0,1842.8590000000004,0.0,0.0,0.0,0.0,558128.0,24812917.0,489440.0,2.976,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-27,2981091.0,71496.0,65810.287,86849.0,1587.0,1901.57,0.0,0.0,0.0,0.0,648853.0,24640016.0,530902.0,2.9639999999999995,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-28,3052659.0,71568.0,67825.859,88241.0,1392.0,1915.7150000000001,0.0,0.0,0.0,0.0,643473.0,26091074.0,557836.0,2.9769999999999994,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-29,3124539.0,71880.0,68725.14199999999,89685.0,1444.0,1865.573,0.0,0.0,0.0,0.0,565069.0,26708019.0,568113.0,3.0160000000000005,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-30,3194974.0,70435.0,68995.42800000001,90929.0,1244.0,1312.142,0.0,0.0,0.0,0.0,594720.0,27699205.0,583188.0,3.0210000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-07-31,3280492.0,85518.0,71187.431,92418.0,1489.0,1327.146,0.0,0.0,0.0,0.0,753430.0,25749743.0,624094.0,2.9549999999999996,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-01,3353258.0,72766.0,72342.714,93658.0,1240.0,1347.5729999999999,0.0,0.0,0.0,0.0,629683.0,29007285.0,637205.0,3.0279999999999996,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-02,3442497.0,89239.0,76128.85900000001,95357.0,1699.0,1442.1450000000002,0.0,0.0,0.0,0.0,575118.0,29741947.0,637972.0,3.0460000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-03,3513227.0,70730.0,76019.429,96758.0,1401.0,1415.5720000000003,0.0,0.0,0.0,0.0,503190.0,30227423.0,614689.0,3.084,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-04,3590383.0,77156.0,76817.715,98241.0,1483.0,1428.5710000000001,0.0,0.0,0.0,0.0,793235.0,30121518.0,635590.0,3.0559999999999996,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-05,3672494.0,82111.0,78279.28799999999,99760.0,1519.0,1439.287,0.0,0.0,0.0,0.0,715169.0,28882899.0,671969.0,3.1370000000000005,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-06,3760055.0,87561.0,80725.85700000002,101263.0,1503.0,1476.286,0.0,0.0,0.0,0.0,779852.0,32230978.0,702073.0,3.1929999999999996,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-07,3847729.0,87674.0,81033.858,102812.0,1549.0,1484.8570000000002,0.0,0.0,0.0,0.0,785575.0,32844434.0,704597.0,3.2070000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-08,3930129.0,82400.0,82410.13999999998,104041.0,1229.0,1483.2849999999999,0.0,0.0,0.0,0.0,740543.0,33404302.0,718540.0,3.13,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-09,4021186.0,91057.0,82669.859,105831.0,1790.0,1496.2839999999999,0.0,0.0,0.0,0.0,838598.0,34276718.0,758935.0,3.138,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-10,4097442.0,76256.0,83459.285,107245.0,1414.0,1498.145,0.0,0.0,0.0,0.0,604778.0,35033842.0,775915.0,3.0179999999999993,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-11,4180396.0,82954.0,84287.57200000003,108639.0,1394.0,1485.4300000000003,0.0,0.0,0.0,0.0,828254.0,35541923.0,782634.0,2.99,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-12,4266486.0,86090.0,84855.99699999999,110042.0,1403.0,1468.8580000000002,0.0,0.0,0.0,0.0,873887.0,36753457.0,802887.0,2.904,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-13,4357606.0,91120.0,85364.43199999999,111625.0,1583.0,1480.288,0.0,0.0,0.0,0.0,974936.0,38397739.0,829298.0,2.8839999999999995,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-14,4460501.0,102895.0,87538.856,117113.0,5488.0,2043.0000000000002,0.0,0.0,0.0,0.0,1001597.0,38729325.0,861448.0,2.8809999999999993,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-15,4543568.0,83067.0,87634.142,118555.0,1442.0,2073.428,0.0,0.0,0.0,0.0,1015929.0,39964530.0,902330.0,2.8689999999999998,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-16,4627427.0,83859.0,86605.85800000001,120091.0,1536.0,2037.1439999999998,0.0,0.0,0.0,0.0,867629.0,40644342.0,907621.0,2.8440000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-17,4705347.0,77920.0,86843.57099999998,121479.0,1388.0,2033.428,0.0,0.0,0.0,0.0,854807.0,41476678.0,944373.0,2.9490000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-18,4794458.0,89111.0,87723.14499999999,123124.0,1645.0,2069.285,0.0,0.0,0.0,0.0,1038478.0,42514748.0,973902.0,2.973,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-19,4892602.0,98144.0,89445.14599999998,124776.0,1652.0,2104.858,0.0,0.0,0.0,0.0,962392.0,43665311.0,986048.0,2.953,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-20,4989373.0,96771.0,90252.42999999996,126437.0,1661.0,2116.0009999999997,0.0,0.0,0.0,0.0,1063765.0,44287552.0,1001863.0,2.927,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-21,5086995.0,97622.0,89499.143,128027.0,1590.0,1559.147,0.0,0.0,0.0,0.0,955052.0,44229692.0,997230.0,2.891,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-22,5183947.0,96952.0,91482.716,129608.0,1581.0,1579.0020000000004,0.0,0.0,0.0,0.0,1165856.0,45395271.0,1020054.0,2.8679999999999994,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-23,5269269.0,85322.0,91691.714,131045.0,1437.0,1564.8590000000004,0.0,0.0,0.0,0.0,916949.0,47226565.0,1028922.0,2.855,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-24,5355140.0,85871.0,92827.57300000002,132476.0,1431.0,1571.0030000000002,0.0,0.0,0.0,0.0,725497.0,47407816.0,1011103.0,2.817,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-25,5434453.0,79313.0,91427.85800000002,134067.0,1591.0,1563.2870000000003,0.0,0.0,0.0,0.0,1051128.0,49454978.0,1013559.0,2.802,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-26,5546768.0,112315.0,93452.29000000001,135907.0,1840.0,1590.1399999999996,0.0,0.0,0.0,0.0,970574.0,50183699.0,1014562.0,2.786,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-27,5647818.0,101050.0,94063.57400000001,137695.0,1788.0,1608.284,0.0,0.0,0.0,0.0,1073147.0,51518441.0,1012930.0,2.7510000000000003,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-28,5752543.0,104725.0,95078.28499999999,139387.0,1692.0,1622.857,0.0,0.0,0.0,0.0,1070030.0,52344029.0,1024318.0,2.721,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-29,5857972.0,105429.0,96289.28799999999,141014.0,1627.0,1629.4289999999999,0.0,0.0,0.0,0.0,1091049.0,54847023.0,1007795.0,2.7220000000000004,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-30,5962861.0,104889.0,99084.573,142533.0,1519.0,1641.1420000000003,0.0,0.0,0.0,0.0,1204167.0,55607355.0,1042553.0,2.742,0.0,0.0,0.0,0.0,0.0
3.0,2020-08-31,6055491.0,92630.0,100050.14100000002,143889.0,1356.0,1630.4290000000005,0.0,0.0,0.0,0.0,978111.0,55837916.0,1075018.0,2.718,0.0,0.0,0.0,0.0,0.0
3.0,2020-09-01,6155200.0,99709.0,102963.85600000001,145554.0,1665.0,1641.0010000000002,0.0,0.0,0.0,0.0,1148617.0,56785306.0,1085810.0,2.718,0.0,0.0,0.0,0.0,0.0
3.0,2020-09-02,6263018.0,107818.0,102321.42800000001,147283.0,1729.0,1625.145,0.0,0.0,0.0,0.0,1190132.0,58173770.0,1114823.0,2.7039999999999997,0.0,0.0,0.0,0.0,0.0
3.0,2020-09-03,6363780.0,100762.0,102280.28499999999,148955.0,1672.0,1608.5710000000004,0.0,0.0,0.0,0.0,1359550.0,59519173.0,1158461.0,2.8009999999999997,0.0,0.0,0.0,0.0,0.0
3.0,2020-09-04,6482348.0,118568.0,104257.85800000001,150837.0,1882.0,1635.7150000000001,0.0,0.0,0.0,0.0,1311872.0,58798593.0,1196681.0,2.792,0.0,0.0,0.0,0.0,0.0
3.0,2020-09-05,6597029.0,114681.0,105579.573,152561.0,1724.0,1649.575,0.0,0.0,0.0,0.0,1179502.0,61718504.0,1215377.0,2.7889999999999997,0.0,0.0,0.0,0.0,0.0
